Address,Has voted,Has published,Published at,Created at,Updated at,Projects in ballot,Votes
WLrkkAMSpl,True,True,2023-11-16 00:27:21,2023-11-13 18:09:24,2023-11-20 14:04:08,319.0,"[{'amount': '438255', 'projectId': 'proj65'}, {'amount': '671543', 'projectId': 'proj140'}, {'amount': '977548', 'projectId': 'proj465'}, {'amount': '654185', 'projectId': 'proj228'}, {'amount': '10932', 'projectId': 'proj491'}, {'amount': '229492', 'projectId': 'proj232'}, {'amount': '374940', 'projectId': 'proj66'}, {'amount': '873201', 'projectId': 'proj486'}, {'amount': '908448', 'projectId': 'proj386'}, {'amount': '855299', 'projectId': 'proj397'}, {'amount': '741685', 'projectId': 'proj120'}]"
vLuyBcWoJk,True,True,2023-11-23 18:48:21,2023-11-22 20:49:26,2023-11-28 04:29:23,209.0,"[{'amount': '712100', 'projectId': 'proj309'}, {'amount': '339444', 'projectId': 'proj270'}, {'amount': '640355', 'projectId': 'proj376'}, {'amount': '323711', 'projectId': 'proj45'}, {'amount': '159096', 'projectId': 'proj74'}, {'amount': '777281', 'projectId': 'proj303'}, {'amount': '389021', 'projectId': 'proj319'}, {'amount': '159281', 'projectId': 'proj214'}, {'amount': '1029', 'projectId': 'proj479'}]"
7FhaSaJzzr,False,False,,2023-10-24 00:56:44,2023-11-01 19:41:48,,[]
PjDSGkwlXL,False,False,,2023-09-01 09:53:33,2023-11-18 10:04:07,,[]
bAt12AT4xP,True,False,,2023-09-21 22:12:01,2023-10-19 14:17:48,,[]
UyDT9UFKkb,True,True,2023-09-20 05:57:17,2023-09-18 08:58:39,2023-10-05 15:36:38,367.0,"[{'amount': '349498', 'projectId': 'proj155'}, {'amount': '183990', 'projectId': 'proj287'}, {'amount': '417563', 'projectId': 'proj180'}, {'amount': '992097', 'projectId': 'proj393'}, {'amount': '219063', 'projectId': 'proj132'}, {'amount': '46407', 'projectId': 'proj382'}, {'amount': '662630', 'projectId': 'proj124'}, {'amount': '577312', 'projectId': 'proj153'}, {'amount': '489984', 'projectId': 'proj98'}, {'amount': '160998', 'projectId': 'proj456'}, {'amount': '474566', 'projectId': 'proj220'}, {'amount': '567136', 'projectId': 'proj251'}, {'amount': '697688', 'projectId': 'proj401'}, {'amount': '266563', 'projectId': 'proj303'}, {'amount': '109905', 'projectId': 'proj123'}, {'amount': '254046', 'projectId': 'proj253'}, {'amount': '268765', 'projectId': 'proj362'}, {'amount': '463876', 'projectId': 'proj293'}, {'amount': '879180', 'projectId': 'proj53'}]"
NXF2DhUucj,True,False,,2023-09-11 18:53:11,2023-11-14 05:41:22,,[]
ojTHQMg9uM,False,True,2023-11-14 08:40:56,2023-11-10 14:56:19,2023-11-28 08:40:29,450.0,"[{'amount': '554622', 'projectId': 'proj244'}, {'amount': '829750', 'projectId': 'proj8'}, {'amount': '870971', 'projectId': 'proj128'}, {'amount': '187949', 'projectId': 'proj366'}, {'amount': '485514', 'projectId': 'proj210'}]"
cqLZQr2BKv,False,True,2023-10-20 07:05:34,2023-09-28 09:07:47,2023-11-14 08:32:48,307.0,"[{'amount': '343729', 'projectId': 'proj414'}, {'amount': '930512', 'projectId': 'proj216'}, {'amount': '701506', 'projectId': 'proj161'}, {'amount': '899665', 'projectId': 'proj62'}, {'amount': '120668', 'projectId': 'proj154'}, {'amount': '472124', 'projectId': 'proj78'}, {'amount': '292511', 'projectId': 'proj401'}, {'amount': '390294', 'projectId': 'proj77'}, {'amount': '997652', 'projectId': 'proj290'}, {'amount': '178135', 'projectId': 'proj225'}, {'amount': '925207', 'projectId': 'proj113'}, {'amount': '103911', 'projectId': 'proj88'}, {'amount': '481311', 'projectId': 'proj329'}, {'amount': '419616', 'projectId': 'proj393'}, {'amount': '883293', 'projectId': 'proj356'}, {'amount': '297187', 'projectId': 'proj439'}, {'amount': '642632', 'projectId': 'proj27'}, {'amount': '619031', 'projectId': 'proj70'}, {'amount': '306196', 'projectId': 'proj69'}, {'amount': '881015', 'projectId': 'proj430'}]"
OJK1u6eQkr,True,False,,2023-09-03 17:16:15,2023-09-14 14:46:51,,[]
gTu5Ywd6GR,False,False,,2023-10-21 12:31:48,2023-11-29 01:15:27,,[]
Q08TE52kNK,True,False,,2023-11-11 23:50:01,2023-11-30 14:06:55,,[]
Sp5JtkQbor,True,False,,2023-09-14 05:38:06,2023-10-05 05:55:25,,[]
yvO3HXq3we,True,False,,2023-10-20 13:41:43,2023-11-29 04:01:11,,[]
a5l42IzY7Q,False,True,2023-11-30 10:01:43,2023-11-30 04:52:17,2023-11-30 14:13:48,186.0,"[{'amount': '636794', 'projectId': 'proj76'}, {'amount': '19207', 'projectId': 'proj392'}, {'amount': '489333', 'projectId': 'proj223'}, {'amount': '637776', 'projectId': 'proj469'}, {'amount': '779191', 'projectId': 'proj74'}, {'amount': '760211', 'projectId': 'proj27'}]"
Ct0jfWC21u,False,True,2023-10-06 12:00:36,2023-09-13 06:28:47,2023-10-16 20:19:52,44.0,"[{'amount': '830485', 'projectId': 'proj256'}, {'amount': '217589', 'projectId': 'proj482'}, {'amount': '631167', 'projectId': 'proj469'}, {'amount': '987968', 'projectId': 'proj115'}, {'amount': '124799', 'projectId': 'proj359'}, {'amount': '80186', 'projectId': 'proj278'}, {'amount': '952718', 'projectId': 'proj300'}, {'amount': '312690', 'projectId': 'proj75'}, {'amount': '141671', 'projectId': 'proj37'}, {'amount': '317552', 'projectId': 'proj55'}, {'amount': '153413', 'projectId': 'proj4'}, {'amount': '482753', 'projectId': 'proj201'}, {'amount': '710302', 'projectId': 'proj317'}, {'amount': '656904', 'projectId': 'proj99'}, {'amount': '849294', 'projectId': 'proj28'}, {'amount': '534153', 'projectId': 'proj133'}]"
DbgygvB2kP,True,False,,2023-10-13 02:10:04,2023-11-27 05:57:36,,[]
Z69OPWLDv4,False,False,,2023-10-18 05:35:41,2023-10-27 02:28:24,,[]
Wz8ezVlS2g,True,True,2023-11-16 16:41:32,2023-10-28 07:04:18,2023-11-19 12:51:18,117.0,"[{'amount': '822804', 'projectId': 'proj234'}, {'amount': '731204', 'projectId': 'proj356'}, {'amount': '415534', 'projectId': 'proj182'}, {'amount': '546317', 'projectId': 'proj335'}, {'amount': '227995', 'projectId': 'proj15'}, {'amount': '806573', 'projectId': 'proj180'}, {'amount': '21163', 'projectId': 'proj328'}, {'amount': '783091', 'projectId': 'proj41'}, {'amount': '688411', 'projectId': 'proj97'}, {'amount': '885740', 'projectId': 'proj241'}, {'amount': '163534', 'projectId': 'proj408'}, {'amount': '520920', 'projectId': 'proj489'}, {'amount': '697475', 'projectId': 'proj197'}, {'amount': '685702', 'projectId': 'proj19'}, {'amount': '858843', 'projectId': 'proj240'}, {'amount': '900308', 'projectId': 'proj496'}, {'amount': '979179', 'projectId': 'proj5'}, {'amount': '511623', 'projectId': 'proj153'}, {'amount': '662414', 'projectId': 'proj287'}, {'amount': '634497', 'projectId': 'proj16'}]"
YFG8rSjm7M,True,True,2023-10-17 16:35:40,2023-10-13 21:43:28,2023-10-19 01:18:26,314.0,"[{'amount': '204969', 'projectId': 'proj312'}, {'amount': '876986', 'projectId': 'proj282'}, {'amount': '202384', 'projectId': 'proj402'}, {'amount': '42056', 'projectId': 'proj278'}, {'amount': '107740', 'projectId': 'proj36'}, {'amount': '880231', 'projectId': 'proj21'}, {'amount': '691570', 'projectId': 'proj279'}, {'amount': '881790', 'projectId': 'proj94'}, {'amount': '176511', 'projectId': 'proj290'}, {'amount': '442635', 'projectId': 'proj385'}, {'amount': '494581', 'projectId': 'proj446'}]"
5J0NnH41Qn,False,True,2023-09-20 23:30:45,2023-09-19 02:34:48,2023-11-23 05:04:07,151.0,"[{'amount': '276032', 'projectId': 'proj229'}, {'amount': '575322', 'projectId': 'proj278'}, {'amount': '114555', 'projectId': 'proj410'}, {'amount': '645813', 'projectId': 'proj327'}, {'amount': '70773', 'projectId': 'proj418'}]"
oY0rRmWqch,True,False,,2023-11-02 03:29:58,2023-11-12 14:04:55,,[]
oGPKr60LjF,True,True,2023-11-22 10:55:03,2023-11-21 10:01:56,2023-11-22 15:41:12,234.0,"[{'amount': '514063', 'projectId': 'proj427'}, {'amount': '34199', 'projectId': 'proj225'}, {'amount': '35994', 'projectId': 'proj126'}, {'amount': '838698', 'projectId': 'proj373'}, {'amount': '22925', 'projectId': 'proj86'}, {'amount': '333736', 'projectId': 'proj438'}, {'amount': '808132', 'projectId': 'proj392'}, {'amount': '185963', 'projectId': 'proj248'}, {'amount': '240995', 'projectId': 'proj359'}, {'amount': '696803', 'projectId': 'proj223'}, {'amount': '310077', 'projectId': 'proj488'}, {'amount': '616640', 'projectId': 'proj148'}, {'amount': '427147', 'projectId': 'proj18'}]"
x0MFvnXe0n,True,True,2023-11-14 23:12:48,2023-11-01 04:52:39,2023-11-30 09:32:07,405.0,"[{'amount': '433113', 'projectId': 'proj335'}, {'amount': '886288', 'projectId': 'proj280'}, {'amount': '11590', 'projectId': 'proj175'}, {'amount': '107505', 'projectId': 'proj203'}, {'amount': '581595', 'projectId': 'proj95'}, {'amount': '95883', 'projectId': 'proj233'}, {'amount': '370605', 'projectId': 'proj263'}, {'amount': '101772', 'projectId': 'proj328'}, {'amount': '371153', 'projectId': 'proj63'}, {'amount': '304873', 'projectId': 'proj316'}]"
9YWj29SiGh,True,True,2023-10-11 20:09:07,2023-10-10 11:13:49,2023-10-23 19:02:16,497.0,"[{'amount': '15827', 'projectId': 'proj439'}, {'amount': '996806', 'projectId': 'proj281'}, {'amount': '344109', 'projectId': 'proj84'}, {'amount': '671195', 'projectId': 'proj483'}, {'amount': '456011', 'projectId': 'proj71'}, {'amount': '161887', 'projectId': 'proj315'}, {'amount': '823426', 'projectId': 'proj306'}, {'amount': '805547', 'projectId': 'proj104'}, {'amount': '893180', 'projectId': 'proj396'}, {'amount': '927964', 'projectId': 'proj403'}, {'amount': '324810', 'projectId': 'proj487'}, {'amount': '866614', 'projectId': 'proj133'}, {'amount': '749848', 'projectId': 'proj478'}, {'amount': '58476', 'projectId': 'proj420'}, {'amount': '17417', 'projectId': 'proj33'}, {'amount': '448584', 'projectId': 'proj280'}]"
PVjiamXRg3,True,False,,2023-11-18 21:44:18,2023-11-24 17:27:18,,[]
E2yWpk1xGk,False,True,2023-09-24 22:37:47,2023-09-12 01:49:59,2023-10-10 05:24:46,232.0,"[{'amount': '488588', 'projectId': 'proj497'}]"
aPTuIWECGh,True,True,2023-11-23 05:42:24,2023-11-20 16:07:22,2023-11-24 13:25:32,464.0,"[{'amount': '202677', 'projectId': 'proj7'}, {'amount': '466104', 'projectId': 'proj152'}, {'amount': '585289', 'projectId': 'proj161'}, {'amount': '716454', 'projectId': 'proj64'}, {'amount': '142924', 'projectId': 'proj449'}, {'amount': '464258', 'projectId': 'proj190'}, {'amount': '524085', 'projectId': 'proj397'}, {'amount': '181499', 'projectId': 'proj487'}, {'amount': '742229', 'projectId': 'proj441'}, {'amount': '941327', 'projectId': 'proj74'}, {'amount': '657592', 'projectId': 'proj362'}, {'amount': '246946', 'projectId': 'proj439'}, {'amount': '699124', 'projectId': 'proj387'}, {'amount': '986965', 'projectId': 'proj35'}, {'amount': '443147', 'projectId': 'proj174'}, {'amount': '979410', 'projectId': 'proj218'}, {'amount': '535204', 'projectId': 'proj72'}, {'amount': '148091', 'projectId': 'proj400'}]"
IE9w2NGpHi,False,True,2023-10-31 06:13:34,2023-10-22 06:34:08,2023-11-01 23:42:36,50.0,"[{'amount': '139736', 'projectId': 'proj352'}, {'amount': '680694', 'projectId': 'proj187'}, {'amount': '714478', 'projectId': 'proj161'}, {'amount': '206791', 'projectId': 'proj421'}, {'amount': '490374', 'projectId': 'proj440'}, {'amount': '821569', 'projectId': 'proj406'}, {'amount': '611969', 'projectId': 'proj393'}, {'amount': '732102', 'projectId': 'proj493'}, {'amount': '362169', 'projectId': 'proj262'}, {'amount': '263384', 'projectId': 'proj67'}, {'amount': '450469', 'projectId': 'proj324'}, {'amount': '144385', 'projectId': 'proj138'}]"
Gib8op4fVB,False,False,,2023-10-23 14:27:06,2023-11-30 06:47:26,,[]
Gl8JfYmxrH,True,True,2023-09-12 13:22:29,2023-09-06 11:20:30,2023-10-16 04:31:30,64.0,"[{'amount': '138450', 'projectId': 'proj189'}, {'amount': '317129', 'projectId': 'proj146'}, {'amount': '713033', 'projectId': 'proj28'}, {'amount': '427503', 'projectId': 'proj281'}]"
PK4DcYeb9O,False,False,,2023-11-28 02:56:26,2023-11-29 03:46:20,,[]
2WbluRk4np,False,False,,2023-10-01 11:03:33,2023-11-23 09:11:54,,[]
EpLoPiJ3yO,True,True,2023-10-03 12:50:07,2023-09-25 23:59:56,2023-11-20 17:04:46,365.0,"[{'amount': '400788', 'projectId': 'proj183'}, {'amount': '584843', 'projectId': 'proj259'}, {'amount': '988674', 'projectId': 'proj298'}, {'amount': '47439', 'projectId': 'proj447'}, {'amount': '145570', 'projectId': 'proj219'}, {'amount': '360943', 'projectId': 'proj423'}, {'amount': '839768', 'projectId': 'proj308'}]"
BbqCo9AKCZ,True,False,,2023-11-18 07:38:20,2023-11-19 13:40:15,,[]
Tuij5zvcuN,False,False,,2023-09-26 01:04:31,2023-10-21 23:28:45,,[]
zszcDQykEu,False,False,,2023-10-22 20:31:54,2023-10-27 00:09:06,,[]
NaHv1ItYOn,True,False,,2023-09-04 21:58:42,2023-11-02 04:19:44,,[]
znWWx4Bq7h,False,True,2023-11-20 08:59:14,2023-11-18 14:07:27,2023-11-22 02:26:20,335.0,"[{'amount': '295685', 'projectId': 'proj173'}, {'amount': '148233', 'projectId': 'proj218'}, {'amount': '161999', 'projectId': 'proj115'}, {'amount': '112948', 'projectId': 'proj156'}, {'amount': '620840', 'projectId': 'proj290'}, {'amount': '567678', 'projectId': 'proj189'}, {'amount': '438306', 'projectId': 'proj26'}, {'amount': '533416', 'projectId': 'proj258'}, {'amount': '411084', 'projectId': 'proj412'}, {'amount': '630154', 'projectId': 'proj242'}, {'amount': '699181', 'projectId': 'proj112'}, {'amount': '800779', 'projectId': 'proj161'}, {'amount': '323665', 'projectId': 'proj435'}, {'amount': '819724', 'projectId': 'proj223'}, {'amount': '33934', 'projectId': 'proj185'}, {'amount': '632095', 'projectId': 'proj268'}]"
5Boxxugja1,False,False,,2023-09-02 10:43:50,2023-10-16 12:48:45,,[]
zOh4eKjs7g,True,False,,2023-09-08 03:49:34,2023-11-24 22:17:46,,[]
K4MIuQOSdT,True,True,2023-11-12 09:51:28,2023-10-31 08:12:44,2023-11-25 05:51:09,236.0,"[{'amount': '918152', 'projectId': 'proj226'}, {'amount': '252500', 'projectId': 'proj344'}, {'amount': '724017', 'projectId': 'proj183'}, {'amount': '758855', 'projectId': 'proj289'}, {'amount': '941218', 'projectId': 'proj150'}, {'amount': '569909', 'projectId': 'proj395'}, {'amount': '576989', 'projectId': 'proj368'}, {'amount': '883088', 'projectId': 'proj12'}, {'amount': '131492', 'projectId': 'proj412'}, {'amount': '669395', 'projectId': 'proj337'}, {'amount': '138258', 'projectId': 'proj234'}, {'amount': '697118', 'projectId': 'proj403'}, {'amount': '478639', 'projectId': 'proj71'}]"
hOkVkWcgAr,True,False,,2023-11-19 15:48:53,2023-11-30 06:02:09,,[]
HE6mG6IPpI,False,True,2023-09-19 12:43:01,2023-09-07 19:32:52,2023-10-29 13:22:05,427.0,"[{'amount': '638701', 'projectId': 'proj451'}, {'amount': '403313', 'projectId': 'proj186'}, {'amount': '587484', 'projectId': 'proj59'}, {'amount': '308233', 'projectId': 'proj426'}, {'amount': '17974', 'projectId': 'proj215'}, {'amount': '912148', 'projectId': 'proj166'}, {'amount': '683217', 'projectId': 'proj146'}, {'amount': '751735', 'projectId': 'proj143'}, {'amount': '823334', 'projectId': 'proj279'}, {'amount': '624582', 'projectId': 'proj443'}, {'amount': '956822', 'projectId': 'proj93'}, {'amount': '695539', 'projectId': 'proj465'}, {'amount': '675201', 'projectId': 'proj22'}, {'amount': '18092', 'projectId': 'proj388'}, {'amount': '922206', 'projectId': 'proj331'}, {'amount': '423820', 'projectId': 'proj38'}]"
b15UCyhOg6,True,False,,2023-10-12 22:35:13,2023-11-02 13:08:20,,[]
vZi2XMekxY,False,True,2023-10-27 07:00:01,2023-10-26 07:55:22,2023-11-26 22:03:40,159.0,"[{'amount': '556098', 'projectId': 'proj355'}, {'amount': '696301', 'projectId': 'proj341'}, {'amount': '961717', 'projectId': 'proj497'}, {'amount': '608991', 'projectId': 'proj252'}, {'amount': '140877', 'projectId': 'proj193'}, {'amount': '161807', 'projectId': 'proj291'}]"
YbGKHD46z6,True,True,2023-11-03 03:33:15,2023-10-30 18:41:14,2023-11-05 14:03:41,248.0,"[{'amount': '787292', 'projectId': 'proj451'}]"
yB7GCBzKhV,False,False,,2023-09-10 12:59:23,2023-10-24 13:57:21,,[]
TxG9hXOAvY,True,True,2023-11-21 09:25:10,2023-11-20 23:27:51,2023-11-22 00:38:14,203.0,"[{'amount': '640646', 'projectId': 'proj142'}, {'amount': '530377', 'projectId': 'proj416'}, {'amount': '153248', 'projectId': 'proj114'}, {'amount': '568026', 'projectId': 'proj491'}]"
CqciDLA44E,True,True,2023-10-01 11:32:31,2023-09-29 04:03:36,2023-10-07 16:26:05,189.0,"[{'amount': '457482', 'projectId': 'proj80'}, {'amount': '893312', 'projectId': 'proj32'}, {'amount': '471580', 'projectId': 'proj146'}, {'amount': '361855', 'projectId': 'proj417'}, {'amount': '117154', 'projectId': 'proj304'}, {'amount': '560632', 'projectId': 'proj475'}, {'amount': '467066', 'projectId': 'proj326'}, {'amount': '623424', 'projectId': 'proj420'}, {'amount': '118674', 'projectId': 'proj481'}, {'amount': '304528', 'projectId': 'proj56'}, {'amount': '461190', 'projectId': 'proj452'}, {'amount': '617513', 'projectId': 'proj461'}, {'amount': '194398', 'projectId': 'proj184'}, {'amount': '182445', 'projectId': 'proj179'}, {'amount': '963576', 'projectId': 'proj441'}, {'amount': '956593', 'projectId': 'proj251'}, {'amount': '751269', 'projectId': 'proj416'}, {'amount': '732596', 'projectId': 'proj15'}, {'amount': '346164', 'projectId': 'proj468'}, {'amount': '227397', 'projectId': 'proj13'}]"
1ZfEmbXmA9,False,True,2023-10-29 06:22:59,2023-09-13 00:06:16,2023-11-14 02:20:20,54.0,"[{'amount': '480374', 'projectId': 'proj175'}, {'amount': '568125', 'projectId': 'proj288'}, {'amount': '660713', 'projectId': 'proj397'}, {'amount': '256716', 'projectId': 'proj212'}, {'amount': '582290', 'projectId': 'proj205'}, {'amount': '578022', 'projectId': 'proj391'}, {'amount': '49802', 'projectId': 'proj206'}, {'amount': '950021', 'projectId': 'proj296'}, {'amount': '361987', 'projectId': 'proj317'}, {'amount': '68426', 'projectId': 'proj286'}]"
U3u0X2KVAb,True,True,2023-11-09 14:41:01,2023-11-05 14:40:42,2023-11-09 17:56:28,22.0,"[{'amount': '472320', 'projectId': 'proj177'}, {'amount': '511700', 'projectId': 'proj19'}, {'amount': '886168', 'projectId': 'proj33'}, {'amount': '559334', 'projectId': 'proj331'}, {'amount': '464241', 'projectId': 'proj390'}]"
ToNEnrs9GE,True,False,,2023-11-28 21:21:32,2023-11-29 13:47:47,,[]
GPlTpvryqP,False,False,,2023-10-25 20:37:12,2023-11-14 07:46:32,,[]
IaWONcGtBz,True,True,2023-11-28 12:31:14,2023-11-28 06:38:31,2023-11-29 00:58:39,136.0,"[{'amount': '677982', 'projectId': 'proj208'}, {'amount': '35004', 'projectId': 'proj307'}, {'amount': '859576', 'projectId': 'proj0'}, {'amount': '185445', 'projectId': 'proj116'}, {'amount': '886156', 'projectId': 'proj451'}, {'amount': '449285', 'projectId': 'proj479'}, {'amount': '727222', 'projectId': 'proj387'}, {'amount': '554180', 'projectId': 'proj129'}, {'amount': '34124', 'projectId': 'proj455'}, {'amount': '236641', 'projectId': 'proj401'}, {'amount': '763871', 'projectId': 'proj101'}, {'amount': '538421', 'projectId': 'proj408'}, {'amount': '33281', 'projectId': 'proj58'}, {'amount': '184350', 'projectId': 'proj153'}, {'amount': '507148', 'projectId': 'proj23'}, {'amount': '484086', 'projectId': 'proj313'}, {'amount': '479057', 'projectId': 'proj312'}, {'amount': '261105', 'projectId': 'proj51'}, {'amount': '87770', 'projectId': 'proj407'}, {'amount': '409125', 'projectId': 'proj81'}]"
CzfFDNbfkt,False,False,,2023-11-05 21:57:11,2023-11-25 02:39:38,,[]
hMEbq4o8Ne,False,True,2023-11-25 10:37:46,2023-11-21 14:44:13,2023-11-30 02:51:53,258.0,"[{'amount': '957461', 'projectId': 'proj492'}, {'amount': '556500', 'projectId': 'proj279'}, {'amount': '553307', 'projectId': 'proj65'}, {'amount': '671457', 'projectId': 'proj461'}, {'amount': '950495', 'projectId': 'proj197'}, {'amount': '889169', 'projectId': 'proj194'}, {'amount': '702419', 'projectId': 'proj208'}, {'amount': '426951', 'projectId': 'proj321'}, {'amount': '773984', 'projectId': 'proj219'}]"
XN4E9kcTLS,False,False,,2023-09-12 00:38:00,2023-11-29 02:30:25,,[]
QnJEYPtmJT,True,False,,2023-10-16 08:41:41,2023-11-08 00:50:10,,[]
AiRRmCfpZ7,False,False,,2023-09-13 14:14:42,2023-09-13 17:47:59,,[]
KpM885IlOA,False,False,,2023-10-16 08:58:08,2023-10-30 00:44:59,,[]
Ik9Ivd33rS,False,True,2023-11-10 01:49:23,2023-11-06 09:23:51,2023-11-13 02:49:39,340.0,"[{'amount': '666250', 'projectId': 'proj171'}, {'amount': '86391', 'projectId': 'proj27'}, {'amount': '74126', 'projectId': 'proj258'}, {'amount': '223364', 'projectId': 'proj498'}, {'amount': '526873', 'projectId': 'proj331'}, {'amount': '723265', 'projectId': 'proj199'}, {'amount': '849074', 'projectId': 'proj38'}, {'amount': '560281', 'projectId': 'proj230'}, {'amount': '232087', 'projectId': 'proj487'}, {'amount': '595711', 'projectId': 'proj427'}, {'amount': '170542', 'projectId': 'proj231'}, {'amount': '943158', 'projectId': 'proj476'}, {'amount': '104821', 'projectId': 'proj160'}, {'amount': '177616', 'projectId': 'proj144'}, {'amount': '224746', 'projectId': 'proj23'}]"
T7RR4qw6oU,False,False,,2023-10-08 00:26:00,2023-10-24 21:27:41,,[]
glnAhwacjt,True,True,2023-11-04 15:46:34,2023-10-24 02:03:04,2023-11-26 03:06:32,428.0,"[{'amount': '610823', 'projectId': 'proj384'}, {'amount': '956356', 'projectId': 'proj423'}, {'amount': '83782', 'projectId': 'proj63'}, {'amount': '342991', 'projectId': 'proj284'}, {'amount': '960544', 'projectId': 'proj286'}, {'amount': '535467', 'projectId': 'proj419'}, {'amount': '212461', 'projectId': 'proj180'}, {'amount': '68112', 'projectId': 'proj242'}]"
kb5ZJ7XLpL,True,False,,2023-10-09 10:37:44,2023-11-16 08:28:16,,[]
mNOh6vUx2d,False,False,,2023-11-14 08:59:25,2023-11-28 00:44:27,,[]
VmquZAztc6,False,False,,2023-11-17 06:03:50,2023-11-17 13:32:19,,[]
J9kB0SDdxW,False,False,,2023-11-16 13:51:09,2023-11-21 07:03:08,,[]
FXd0kGuoD3,True,False,,2023-09-14 00:02:32,2023-10-18 03:48:35,,[]
Dt3cRLl17s,False,True,2023-10-18 15:43:09,2023-09-08 06:17:24,2023-11-08 16:59:37,375.0,"[{'amount': '825248', 'projectId': 'proj282'}, {'amount': '120985', 'projectId': 'proj279'}, {'amount': '411487', 'projectId': 'proj117'}, {'amount': '501034', 'projectId': 'proj60'}, {'amount': '596510', 'projectId': 'proj244'}, {'amount': '782303', 'projectId': 'proj154'}, {'amount': '172321', 'projectId': 'proj100'}, {'amount': '206338', 'projectId': 'proj199'}, {'amount': '332315', 'projectId': 'proj201'}, {'amount': '711316', 'projectId': 'proj388'}, {'amount': '11773', 'projectId': 'proj101'}]"
iYy4A4iky4,False,False,,2023-09-10 01:17:34,2023-11-14 17:43:55,,[]
cVmI8s3bbL,True,False,,2023-09-01 01:18:32,2023-11-13 21:59:41,,[]
fiEm1rWLrA,True,False,,2023-11-19 07:02:58,2023-11-20 15:00:14,,[]
yJOeruFBut,True,False,,2023-09-20 00:31:32,2023-10-01 05:50:24,,[]
VzHFnfPLiZ,False,True,2023-09-25 15:47:43,2023-09-02 15:06:55,2023-10-03 00:12:00,435.0,"[{'amount': '206878', 'projectId': 'proj167'}]"
260Gdp2tPR,False,False,,2023-09-29 03:41:43,2023-11-21 07:56:59,,[]
ynzmbRQaAG,False,True,2023-11-03 15:16:37,2023-11-01 01:12:40,2023-11-09 19:04:56,297.0,"[{'amount': '59087', 'projectId': 'proj111'}, {'amount': '51434', 'projectId': 'proj120'}, {'amount': '535066', 'projectId': 'proj254'}, {'amount': '728838', 'projectId': 'proj352'}, {'amount': '483971', 'projectId': 'proj35'}, {'amount': '759657', 'projectId': 'proj56'}, {'amount': '376894', 'projectId': 'proj472'}, {'amount': '5334', 'projectId': 'proj274'}]"
OGdtNkc5Pj,True,True,2023-11-15 20:14:45,2023-11-08 01:21:23,2023-11-18 05:35:55,14.0,"[{'amount': '467542', 'projectId': 'proj160'}, {'amount': '754698', 'projectId': 'proj143'}, {'amount': '905357', 'projectId': 'proj420'}, {'amount': '71065', 'projectId': 'proj62'}, {'amount': '422155', 'projectId': 'proj345'}, {'amount': '781469', 'projectId': 'proj33'}]"
OLLrJhXEcS,True,False,,2023-10-15 16:26:12,2023-11-24 08:07:39,,[]
q5yy9KdYvw,False,False,,2023-09-08 17:21:06,2023-11-15 18:21:51,,[]
5z11Ggmxga,False,True,2023-10-16 02:13:15,2023-10-12 17:44:25,2023-10-27 19:46:28,135.0,"[{'amount': '432853', 'projectId': 'proj51'}, {'amount': '105058', 'projectId': 'proj107'}, {'amount': '663432', 'projectId': 'proj325'}, {'amount': '852868', 'projectId': 'proj412'}, {'amount': '306260', 'projectId': 'proj248'}, {'amount': '175891', 'projectId': 'proj352'}, {'amount': '615987', 'projectId': 'proj244'}, {'amount': '870809', 'projectId': 'proj139'}, {'amount': '910024', 'projectId': 'proj207'}, {'amount': '183680', 'projectId': 'proj176'}, {'amount': '215663', 'projectId': 'proj478'}, {'amount': '17537', 'projectId': 'proj234'}, {'amount': '271329', 'projectId': 'proj415'}, {'amount': '60668', 'projectId': 'proj482'}, {'amount': '639451', 'projectId': 'proj57'}]"
blhxKtPvxc,True,False,,2023-09-30 01:10:47,2023-11-09 06:09:58,,[]
7MqtZQjxFd,False,False,,2023-10-05 02:46:43,2023-10-21 07:09:43,,[]
MGHDRMT9go,False,True,2023-09-10 00:16:47,2023-09-02 13:56:25,2023-09-12 08:13:25,274.0,"[{'amount': '836813', 'projectId': 'proj199'}, {'amount': '37033', 'projectId': 'proj318'}, {'amount': '20196', 'projectId': 'proj202'}, {'amount': '438158', 'projectId': 'proj470'}, {'amount': '270492', 'projectId': 'proj488'}, {'amount': '646539', 'projectId': 'proj491'}, {'amount': '255664', 'projectId': 'proj18'}]"
